court_id,resource_uri,pacer_court_id,pacer_has_rss_feed,pacer_rss_entry_types,date_last_pacer_contact,fjc_court_id,date_modified,in_use,has_opinion_scraper,has_oral_argument_scraper,position,citation_string,short_name,full_name,url,start_date,end_date,jurisdiction,parent_court,appeals_to
nyfamctorange,https://www.courtlistener.com/api/rest/v4/courts/nyfamctorange/,,,,,,2024-01-10T09:14:41.187014-08:00,False,False,False,366.9661088,"N.Y. Fam. Ct., Orange Cty.",Orange Family Court,"New York Family Court, Orange County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctoswego,https://www.courtlistener.com/api/rest/v4/courts/nyfamctoswego/,,,,,,2024-01-10T09:14:41.189434-08:00,False,False,False,366.96611,"N.Y. Fam. Ct., Oswego Cty.",Oswego Family Court,"New York Family Court, Oswego County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctotsego,https://www.courtlistener.com/api/rest/v4/courts/nyfamctotsego/,,,,,,2024-01-10T09:14:41.192231-08:00,False,False,False,366.96612,"N.Y. Fam. Ct., Otsego Cty.",Otsego Family Court,"New York Family Court, Otsego County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctqueens,https://www.courtlistener.com/api/rest/v4/courts/nyfamctqueens/,,,,,,2024-01-10T09:14:41.195408-08:00,False,False,False,366.96613,"N.Y. Fam. Ct., Queens Cty.",Queens Family Court,"New York Family Court, Queens County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctrenss,https://www.courtlistener.com/api/rest/v4/courts/nyfamctrenss/,,,,,,2024-01-10T09:14:41.198050-08:00,False,False,False,366.96614,"N.Y. Fam. Ct., Rensselaer Cty.",Rensselaer Family Court,"New York Family Court, Rensselaer County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctrich,https://www.courtlistener.com/api/rest/v4/courts/nyfamctrich/,,,,,,2024-01-10T09:14:41.200856-08:00,False,False,False,366.96615,"N.Y. Fam. Ct., Richmond Cty.",Richmond Family Court,"New York Family Court, Richmond County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctrockl,https://www.courtlistener.com/api/rest/v4/courts/nyfamctrockl/,,,,,,2024-01-10T09:14:41.203989-08:00,False,False,False,366.96616,"N.Y. Fam. Ct., Rockland Cty.",Rockland Family Court,"New York Family Court, Rockland County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctstl,https://www.courtlistener.com/api/rest/v4/courts/nyfamctstl/,,,,,,2024-01-10T09:14:41.206756-08:00,False,False,False,366.96617,"N.Y. Fam. Ct., St. Lawrence Cty.",St. Lawrence Family Court,"New York Family Court, St. Lawrence County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctsaratoga,https://www.courtlistener.com/api/rest/v4/courts/nyfamctsaratoga/,,,,,,2024-01-10T09:14:41.209401-08:00,False,False,False,366.96618,"N.Y. Fam. Ct., Saratoga Cty.",Saratoga Family Court,"New York Family Court, Saratoga County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctschuyler,https://www.courtlistener.com/api/rest/v4/courts/nyfamctschuyler/,,,,,,2024-01-10T09:14:41.212241-08:00,False,False,False,366.96619,"N.Y. Fam. Ct., Schuyler Cty.",Schuyler Family Court,"New York Family Court, Schuyler County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctseneca,https://www.courtlistener.com/api/rest/v4/courts/nyfamctseneca/,,,,,,2024-01-10T09:14:41.214846-08:00,False,False,False,366.966192,"N.Y. Fam. Ct., Seneca Cty.",Seneca Family Court,"New York Family Court, Seneca County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctsteuben,https://www.courtlistener.com/api/rest/v4/courts/nyfamctsteuben/,,,,,,2024-01-10T09:14:41.217336-08:00,False,False,False,366.966194,"N.Y. Fam. Ct., Steuben Cty.",Steuben Family Court,"New York Family Court, Steuben County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctsuffolk,https://www.courtlistener.com/api/rest/v4/courts/nyfamctsuffolk/,,,,,,2024-01-10T09:14:41.219817-08:00,False,False,False,366.966196,"N.Y. Fam. Ct., Suffolk Cty.",Suffolk Family Court,"New York Family Court, Suffolk County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctsull,https://www.courtlistener.com/api/rest/v4/courts/nyfamctsull/,,,,,,2023-10-02T18:23:58.495422-07:00,False,False,False,366.9662,Sullivan Cty Children's Ct.,Sullivan County Children's Court,Sullivan County Children's Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamcttompkins,https://www.courtlistener.com/api/rest/v4/courts/nyfamcttompkins/,,,,,,2024-01-10T09:14:41.222446-08:00,False,False,False,366.96621,"N.Y. Fam. Ct., Tompkins Cty.",Tompkins Family Court,"New York Family Court, Tompkins County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctulster,https://www.courtlistener.com/api/rest/v4/courts/nyfamctulster/,,,,,,2024-01-10T09:14:41.225076-08:00,False,False,False,366.96622,"N.Y. Fam. Ct., Ulster Cty.",Ulster Family Court,"New York Family Court, Ulster County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctwarren,https://www.courtlistener.com/api/rest/v4/courts/nyfamctwarren/,,,,,,2024-01-10T09:14:41.227646-08:00,False,False,False,366.96623,"N.Y. Fam. Ct., Warren Cty.",Warren Family Court,"New York Family Court, Warren County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctwashing,https://www.courtlistener.com/api/rest/v4/courts/nyfamctwashing/,,,,,,2024-01-10T09:14:41.230423-08:00,False,False,False,366.96624,"N.Y. Fam. Ct., Washington Cty.",Washington Family Court,"New York Family Court, Washington County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctwayne,https://www.courtlistener.com/api/rest/v4/courts/nyfamctwayne/,,,,,,2024-01-10T09:14:41.233151-08:00,False,False,False,366.96625,"N.Y. Fam. Ct., Wayne Cty.",Wayne Family Court,"New York Family Court, Wayne County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctwestch,https://www.courtlistener.com/api/rest/v4/courts/nyfamctwestch/,,,,,,2023-10-02T18:23:58.515156-07:00,False,False,False,366.9663,Westchester Cty Children's Ct.,Westchester County Children's Court,Westchester County Children's Court,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nyfamctyates,https://www.courtlistener.com/api/rest/v4/courts/nyfamctyates/,,,,,,2024-01-10T09:14:41.235591-08:00,False,False,False,366.9664,"N.Y. Fam. Ct., Yates Cty.",Yates Family Court,"New York Family Court, Yates County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nyfamct/,[]
nysurct,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,,,,,,2024-01-09T11:25:39.739852-08:00,True,True,False,366.9665,N.Y. Sur. Ct.,New York Surrogate's Court,New York Surrogate's Court,https://en.wikipedia.org/wiki/New_York_Surrogate%27s_Court,1896-01-01,,SS,,[]
nysurctalbany,https://www.courtlistener.com/api/rest/v4/courts/nysurctalbany/,,,,,,2024-01-10T09:14:59.668409-08:00,False,False,False,366.966501,"N.Y. Surr. Ct., Albany Cty.",Albany Surrogate's Court,"Surrogate's Court, Albany County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctbronx,https://www.courtlistener.com/api/rest/v4/courts/nysurctbronx/,,,,,,2024-01-10T09:14:59.674172-08:00,False,False,False,366.966502,"N.Y. Surr. Ct., Bronx, Cty.",Bronx Surrogate's Court,"Surrogate's Court, Bronx County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctbroome,https://www.courtlistener.com/api/rest/v4/courts/nysurctbroome/,,,,,,2024-01-10T09:14:59.678053-08:00,False,False,False,366.966503,"N.Y. Surr. Ct., Broome Cty.",Broome Surrogate's Court,"Surrogate's Court, Broome County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctcattar,https://www.courtlistener.com/api/rest/v4/courts/nysurctcattar/,,,,,,2024-01-10T09:14:59.680966-08:00,False,False,False,366.966504,"N.Y. Surr. Ct., Cattaraugus Cty.",Cattaraugus Surrogate's Court,"Surrogate's Court, Cattaraugus County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctchauta,https://www.courtlistener.com/api/rest/v4/courts/nysurctchauta/,,,,,,2024-01-10T09:14:59.683733-08:00,False,False,False,366.966505,"N.Y. Surr. Ct., Chautauqua Cty.",Chautauqua Surrogate's Court,"Surrogate's Court, Chautauqua County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctcortland,https://www.courtlistener.com/api/rest/v4/courts/nysurctcortland/,,,,,,2024-01-10T09:14:59.686281-08:00,False,False,False,366.966506,"N.Y. Surr. Ct., Cortland Cty.",Cortland Surrogate's Court,"Surrogate's Court, Cortland County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctdelaware,https://www.courtlistener.com/api/rest/v4/courts/nysurctdelaware/,,,,,,2024-01-10T09:14:59.688944-08:00,False,False,False,366.966507,"N.Y. Surr. Ct., Delaware Cty.",Delaware Surrogate's Court,"Surrogate's Court, Delaware County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctdutchess,https://www.courtlistener.com/api/rest/v4/courts/nysurctdutchess/,,,,,,2024-01-10T09:14:59.691638-08:00,False,False,False,366.966508,"N.Y. Surr. Ct., Dutchess Cty.",Dutchess Surrogate's Court,"Surrogate's Court, Dutchess County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurcterie,https://www.courtlistener.com/api/rest/v4/courts/nysurcterie/,,,,,,2024-01-10T09:14:59.694195-08:00,False,False,False,366.966509,"N.Y. Surr. Ct., Erie Cty.",Erie Surrogate's Court,"Surrogate's Court, Erie County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctessex,https://www.courtlistener.com/api/rest/v4/courts/nysurctessex/,,,,,,2024-01-10T09:14:59.696670-08:00,False,False,False,366.96651,"N.Y. Surr. Ct., Essex Cty.",Essex Surrogate's Court,"Surrogate's Court, Essex County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctfranklin,https://www.courtlistener.com/api/rest/v4/courts/nysurctfranklin/,,,,,,2024-01-10T09:14:59.699143-08:00,False,False,False,366.966511,"N.Y. Surr. Ct., Franklin Cty.",Franklin Surrogate's Court,"Surrogate's Court, Franklin County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctgenesee,https://www.courtlistener.com/api/rest/v4/courts/nysurctgenesee/,,,,,,2024-01-10T09:14:59.701740-08:00,False,False,False,366.966512,"N.Y. Surr. Ct., Genesee Cty.",Genesee Surrogate's Court,"Surrogate's Court, Genesee County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctjefferso,https://www.courtlistener.com/api/rest/v4/courts/nysurctjefferso/,,,,,,2024-01-10T09:14:59.704207-08:00,False,False,False,366.966513,"N.Y. Surr. Ct., Jefferson Cty.",Jefferson Surrogate's Court,"Surrogate's Court, Jefferson County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctkings,https://www.courtlistener.com/api/rest/v4/courts/nysurctkings/,,,,,,2024-01-10T09:14:59.706814-08:00,False,False,False,366.966514,"N.Y. Surr. Ct., Kings Cty.",Kings Surrogate's Court,"Surrogate's Court, Kings County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctmadison,https://www.courtlistener.com/api/rest/v4/courts/nysurctmadison/,,,,,,2024-01-10T09:14:59.709550-08:00,False,False,False,366.966515,"N.Y. Surr. Ct., Madison Cty.",Madison Surrogate's Court,"Surrogate's Court, Madison County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctmonroe,https://www.courtlistener.com/api/rest/v4/courts/nysurctmonroe/,,,,,,2024-01-10T09:14:59.712173-08:00,False,False,False,366.966516,"N.Y. Surr. Ct., Monroe Cty.",Monroe Surrogate's Court,"Surrogate's Court, Monroe County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctnassau,https://www.courtlistener.com/api/rest/v4/courts/nysurctnassau/,,,,,,2024-01-10T09:14:59.714644-08:00,False,False,False,366.966517,"N.Y. Surr. Ct., Nassau Cty.",Nassau Surrogate's Court,"Surrogate's Court, Nassau County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctnyc,https://www.courtlistener.com/api/rest/v4/courts/nysurctnyc/,,,,,,2024-01-10T09:14:59.717090-08:00,False,False,False,366.966518,"N.Y. Surr. Ct., New York Cty.",New York Surrogate's Court,"Surrogate's Court, New York County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctoneida,https://www.courtlistener.com/api/rest/v4/courts/nysurctoneida/,,,,,,2024-01-10T09:14:59.719861-08:00,False,False,False,366.966519,"N.Y. Surr. Ct., Oneida Cty.",Oneida Surrogate's Court,"Surrogate's Court, Oneida County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctonond,https://www.courtlistener.com/api/rest/v4/courts/nysurctonond/,,,,,,2024-01-10T09:14:59.722582-08:00,False,False,False,366.96652,"N.Y. Surr. Ct., Onondaga Cty.",Onondaga Surrogate's Court,"Surrogate's Court, Onondaga County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctorange,https://www.courtlistener.com/api/rest/v4/courts/nysurctorange/,,,,,,2024-01-10T09:14:59.724997-08:00,False,False,False,366.966521,"N.Y. Surr. Ct., Orange Cty.",Orange Surrogate's Court,"Surrogate's Court, Orange County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctputnam,https://www.courtlistener.com/api/rest/v4/courts/nysurctputnam/,,,,,,2024-01-10T09:14:59.727691-08:00,False,False,False,366.966522,"N.Y. Surr. Ct., Putnam Cty.",Putnam Surrogate's Court,"Surrogate's Court, Putnam County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctqueens,https://www.courtlistener.com/api/rest/v4/courts/nysurctqueens/,,,,,,2024-01-10T09:14:59.730352-08:00,False,False,False,366.966523,"N.Y. Surr. Ct., Queens Cty.",Queens Surrogate's Court,"Surrogate's Court, Queens County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctrenssela,https://www.courtlistener.com/api/rest/v4/courts/nysurctrenssela/,,,,,,2024-01-10T09:14:59.733038-08:00,False,False,False,366.966524,"N.Y. Surr. Ct., Rensselaer Cty.",Rensselaer Surrogate's Court,"Surrogate's Court, Rensselaer County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctrichmond,https://www.courtlistener.com/api/rest/v4/courts/nysurctrichmond/,,,,,,2024-01-10T09:14:59.735564-08:00,False,False,False,366.966525,"N.Y. Surr. Ct., Richmond Cty.",Richmond Surrogate's Court,"Surrogate's Court, Richmond County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctrockland,https://www.courtlistener.com/api/rest/v4/courts/nysurctrockland/,,,,,,2024-01-10T09:14:59.738244-08:00,False,False,False,366.966526,"N.Y. Surr. Ct., Rockland Cty.",Rockland Surrogate's Court,"Surrogate's Court, Rockland County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctsaratoga,https://www.courtlistener.com/api/rest/v4/courts/nysurctsaratoga/,,,,,,2024-01-10T09:14:59.740947-08:00,False,False,False,366.966527,"N.Y. Surr. Ct., Saratoga Cty.",Saratoga Surrogate's Court,"Surrogate's Court, Saratoga County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctschenect,https://www.courtlistener.com/api/rest/v4/courts/nysurctschenect/,,,,,,2024-01-10T09:14:59.743484-08:00,False,False,False,366.966528,"N.Y. Surr. Ct., Schenectady Cty.",Schenectady Surrogate's Court,"Surrogate's Court, Schenectady County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctsuffolk,https://www.courtlistener.com/api/rest/v4/courts/nysurctsuffolk/,,,,,,2024-01-10T09:14:59.746149-08:00,False,False,False,366.966529,"N.Y. Surr. Ct., Suffolk Cty.",Suffolk Surrogate's Court,"Surrogate's Court, Suffolk County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctsullivan,https://www.courtlistener.com/api/rest/v4/courts/nysurctsullivan/,,,,,,2024-01-10T09:14:59.748688-08:00,False,False,False,366.96653,"N.Y. Surr. Ct., Sullivan Cty.",Sullivan Surrogate's Court,"Surrogate's Court, Sullivan County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurcttompkins,https://www.courtlistener.com/api/rest/v4/courts/nysurcttompkins/,,,,,,2024-01-10T09:14:59.751026-08:00,False,False,False,366.966531,"N.Y. Surr. Ct., Tompkins Cty.",Tompkins Surrogate's Court,"Surrogate's Court, Tompkins County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctulster,https://www.courtlistener.com/api/rest/v4/courts/nysurctulster/,,,,,,2024-01-10T09:14:59.753723-08:00,False,False,False,366.966532,"N.Y. Surr. Ct., Ulster Cty.",Ulster Surrogate's Court,"Surrogate's Court, Ulster County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctwarren,https://www.courtlistener.com/api/rest/v4/courts/nysurctwarren/,,,,,,2024-01-10T09:14:59.756633-08:00,False,False,False,366.966533,"N.Y. Surr. Ct., Warren Cty.",Warren Surrogate's Court,"Surrogate's Court, Warren County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctwayne,https://www.courtlistener.com/api/rest/v4/courts/nysurctwayne/,,,,,,2024-01-10T09:14:59.759269-08:00,False,False,False,366.966534,"N.Y. Surr. Ct., Wayne Cty.",Wayne Surrogate's Court,"Surrogate's Court, Wayne County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctwestches,https://www.courtlistener.com/api/rest/v4/courts/nysurctwestches/,,,,,,2024-01-10T09:14:59.762047-08:00,False,False,False,366.966535,"N.Y. Surr. Ct., Westchester Cty.",Westchester Surrogate's Court,"Surrogate's Court, Westchester County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctwyo,https://www.courtlistener.com/api/rest/v4/courts/nysurctwyo/,,,,,,2024-01-10T09:14:59.764970-08:00,False,False,False,366.966536000001,"N.Y. Surr. Ct., Wyoming Cty.",Wyoming Surrogate's Court,"Surrogate's Court, Wyoming County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nysurctyates,https://www.courtlistener.com/api/rest/v4/courts/nysurctyates/,,,,,,2024-01-10T09:14:59.767631-08:00,False,False,False,366.966537000001,"N.Y. Surr. Ct., Yates Cty.",Yates Surrogate's Court,"Surrogate's Court, Yates County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nysurct/,[]
nycivct,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,,,,,,2024-01-09T11:24:31.708207-08:00,True,True,False,366.967,N.Y. City Civ. Ct.,Civil Court of the City of New York,Civil Court of the City of New York,https://www.nycourts.gov/COURTS/nyc/civil/index.shtml,,,SS,,[]
nycivctbronx,https://www.courtlistener.com/api/rest/v4/courts/nycivctbronx/,,,,,,2024-01-10T09:15:55.552071-08:00,False,False,False,366.9671,"Civ. Ct. NYC, Bronx Cty.","NYC Civil Court, Bronx","Civil Court Of The City Of New York, Bronx County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,[]
nycivctkings,https://www.courtlistener.com/api/rest/v4/courts/nycivctkings/,,,,,,2024-01-10T09:15:55.555511-08:00,False,False,False,366.96711,"Civ. Ct. NYC, Kings Cty.","NYC Civil Court, Kings","Civil Court Of The City Of New York, Kings County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,[]
nycivctny,https://www.courtlistener.com/api/rest/v4/courts/nycivctny/,,,,,,2024-01-10T09:15:55.558871-08:00,False,False,False,366.96712,"Civ. Ct. NYC, NY Cty.","NYC Civil Court, New York","Civil Court Of The City Of New York, New York County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,[]
nycivctqueens,https://www.courtlistener.com/api/rest/v4/courts/nycivctqueens/,,,,,,2024-01-10T09:15:55.563843-08:00,False,False,False,366.96713,"Civ. Ct. NYC, Queens Cty.","NYC Civil Court, Queens","Civil Court Of The City Of New York, Queens County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,[]
nycivctrichm,https://www.courtlistener.com/api/rest/v4/courts/nycivctrichm/,,,,,,2024-01-10T09:15:55.566798-08:00,False,False,False,366.96714,"Civ. Ct. NYC, Richmond Cty.","NYC Civil Court, Richmond","Civil Court Of The City Of New York, Richmond County",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycivct/,[]
nycrimct,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,,,,,,2024-01-09T11:25:08.366711-08:00,True,True,False,366.9675,N.Y. City Crim. Ct.,Criminal Court of the City of New York,Criminal Court of the City of New York,https://www.nycourts.gov/courts/nyc/criminal/,,,SS,,[]
nycrimctbronx,https://www.courtlistener.com/api/rest/v4/courts/nycrimctbronx/,,,,,,2023-10-02T18:23:58.531433-07:00,False,False,False,366.967512,Bronx Criminal Ct.,Bronx Criminal Court,"The Criminal Court of the City of New York, Bronx",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,[]
nycrimctkings,https://www.courtlistener.com/api/rest/v4/courts/nycrimctkings/,,,,,,2023-10-02T18:23:58.544751-07:00,False,False,False,366.967514,Kings Criminal Ct.,Kings Criminal Court,"The Criminal Court of the City of New York, Kings",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,[]
nycrimctqueens,https://www.courtlistener.com/api/rest/v4/courts/nycrimctqueens/,,,,,,2023-10-02T18:23:58.559188-07:00,False,False,False,366.967516,Queens Criminal Ct.,Queens Criminal Court,"The Criminal Court of the City of New York, Queens",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,[]
nycrimctrichm,https://www.courtlistener.com/api/rest/v4/courts/nycrimctrichm/,,,,,,2024-01-10T09:16:19.879692-08:00,False,False,False,366.967517,"N.Y. Crim. Ct., Richmond","NYC Criminal Court, Richmond","The Criminal Court of the City of New York, Richmond",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,[]
nycrimctnyc,https://www.courtlistener.com/api/rest/v4/courts/nycrimctnyc/,,,,,,2023-10-02T18:23:58.576899-07:00,False,False,False,366.967518,N.Y. Crim. Ct.,New York Criminal Court,"The Criminal Court of the City of New York, New York",,,,ST,https://www.courtlistener.com/api/rest/v4/courts/nycrimct/,[]
nyclaimsct,https://www.courtlistener.com/api/rest/v4/courts/nyclaimsct/,,,,,,2024-01-09T11:27:00.853060-08:00,False,True,False,366.96752,,New York State Court of Claims,New York Court of Claims,,1817-01-01,,SS,,[]
nyctcompl,https://www.courtlistener.com/api/rest/v4/courts/nyctcompl/,,,,,,2022-01-10T09:55:59.131704-08:00,False,False,False,366.96761,,New York Court of Common Pleas,New York Court of Common Pleas,,1686-01-01,1895-12-31,ST,,[]
nymagct,https://www.courtlistener.com/api/rest/v4/courts/nymagct/,,,,,,2022-02-10T07:42:13.881154-08:00,False,False,False,366.9676108,N.Y. Mag. Ct.,New York Magistrate Court,New York Magistrate Court,,,,ST,,[]
nynycmagct,https://www.courtlistener.com/api/rest/v4/courts/nynycmagct/,,,,,,2023-10-02T18:23:58.592765-07:00,False,False,False,366.967611,,New York City Magistrates' Court,New York City Magistrates' Court,,,1962-09-01,ST,https://www.courtlistener.com/api/rest/v4/courts/nymagct/,[]
superctny,https://www.courtlistener.com/api/rest/v4/courts/superctny/,,,,,,2022-01-10T09:57:11.384899-08:00,False,False,False,366.96762,,Superior Court of New York,The Superior Court of the City of New York and Buffalo,,1828-01-01,1894-12-31,ST,,[]
nysuperctbuf,https://www.courtlistener.com/api/rest/v4/courts/nysuperctbuf/,,,,,,2023-10-02T18:23:58.611570-07:00,False,False,False,366.967621,,Superior Court of Buffalo,Superior Court of Buffalo,,,,ST,https://www.courtlistener.com/api/rest/v4/courts/superctny/,[]
